series,method,smape,mase,cover95,width,msis,interval,owa
29,naive,13.840522446339401,2.699374044952994,0.8541666666666666,12.994089362689879,20.531010977620774,analytic,2.4766372272362824
29,naive,13.840522446339401,2.699374044952994,0.5625,3.3080938752326285,12.181266385984696,empirical,2.4766372272362824
29,naive2,5.509612986235737,1.1057540972144593,1.0,24.22276471510114,24.22276471510114,analytic,1.0
29,naive2,5.509612986235737,1.1057540972144593,0.5833333333333334,3.3580210455581008,8.647317126006461,empirical,1.0
29,seasonal_naive,6.062655548031202,1.2547608993764927,1.0,6.238730101489629,6.238730101489629,analytic,1.1175667865607368
29,seasonal_naive,6.062655548031202,1.2547608993764927,0.8541666666666666,5.112858502093972,7.921475104918052,empirical,1.1175667865607368
29,theta,6.636027600140401,1.344866545864753,1.0,24.22276471510114,24.22276471510114,analytic,1.2103445534846133
29,theta,6.636027600140401,1.344866545864753,0.8125,4.259942362545243,6.7845731794654975,empirical,1.2103445534846133
30,naive,14.934167928553451,3.307603223642252,0.8125,15.890620047841963,29.15247686919081,analytic,6.261427420663037
30,naive,14.934167928553451,3.307603223642252,1.0,3.8403116380774107,3.8403116380774107,empirical,6.261427420663037
30,naive2,2.426427693096837,0.5194052703357026,1.0,24.254556048891164,24.254556048891164,analytic,1.0
